latitude,longitude,year,month_name,rainfall_mm,lta_mm,anomaly_mm,anomaly_pct,rainy_days,max_dry_spell_days,mean_annual_lta,spi,drought_category
11.282764406039595,-4.483944244733836,1986,Oct,52.1,84.0,-31.9,-38.0,2,22,1050,-1.3,Modérée
11.358918635413318,-4.4915677358285855,1986,Nov,9.9,10.5,-0.6,-5.4,0,30,1050,-0.26,Normal
11.343459831561052,-4.132228159776637,1986,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.287800662019105,-4.323158501516888,1987,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.262092993830537,-4.363873038280723,1987,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.332455585774152,-4.360520841855346,1987,Mar,3.9,5.2,-1.4,-26.1,0,5,1050,-0.96,Normal
11.217701563740345,-4.1174007500891605,1987,Apr,16.6,21.0,-4.4,-20.8,0,10,1050,-0.67,Normal
11.388518490971418,-4.351053480708559,1987,May,71.0,63.0,8.0,12.7,3,9,1050,0.51,Normal
11.296121916302392,-4.191987812519393,1987,Jun,105.5,136.5,-31.0,-22.7,4,2,1050,-1.08,Modérée
11.016046631315405,-4.105825046252136,1987,Jul,286.0,241.5,44.5,18.4,9,2,1050,0.52,Normal
11.234039959417993,-4.414051530460346,1987,Aug,228.7,304.5,-75.8,-24.9,9,18,1050,-1.06,Modérée
11.344900651320994,-4.343793720926242,1987,Sep,213.4,189.0,24.4,12.9,6,2,1050,0.7,Normal
11.10486556416352,-4.4148596916160345,1987,Oct,73.7,84.0,-10.3,-12.2,2,30,1050,-0.38,Normal
11.164759319043974,-4.470646393339196,1987,Nov,6.0,10.5,-4.5,-42.8,0,5,1050,-1.79,Sévère
11.162090313171733,-4.484027124293756,1987,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.348019198642556,-4.201493575467118,1988,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.087615344656824,-4.471240232537001,1988,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.178117908950084,-4.361599034811089,1988,Mar,6.6,5.2,1.3,25.2,0,21,1050,0.98,Normal
11.01990687863543,-4.290355383509218,1988,Apr,21.5,21.0,0.5,2.6,0,30,1050,0.38,Normal
11.144636106568123,-4.127019831567742,1988,May,42.1,63.0,-20.9,-33.1,1,30,1050,-1.11,Modérée
11.041374066659504,-4.4075394529749286,1988,Jun,160.9,136.5,24.4,17.9,4,11,1050,0.65,Normal
11.188547262280595,-4.117496320789047,1988,Jul,236.0,241.5,-5.5,-2.3,11,5,1050,-0.24,Normal
11.350795532389593,-4.416532950195363,1988,Aug,307.8,304.5,3.3,1.1,9,22,1050,-0.06,Normal
11.144322730498299,-4.169456315929998,1988,Sep,201.1,189.0,12.1,6.4,8,4,1050,0.45,Normal
11.023991708876606,-4.304816944083701,1988,Oct,86.2,84.0,2.2,2.7,3,30,1050,0.15,Normal
11.095785911813786,-4.153038354710173,1988,Nov,13.7,10.5,3.2,30.2,0,14,1050,1.22,Excédentaire
11.13083986616003,-4.368374873239636,1988,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.113955455561223,-4.333347259952236,1989,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.141455145256044,-4.2900491127977665,1989,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.123099806643127,-4.449429509137989,1989,Mar,5.2,5.2,-0.1,-1.2,0,15,1050,-0.03,Normal
11.162836782463208,-4.300572313214578,1989,Apr,23.2,21.0,2.2,10.6,0,5,1050,0.74,Normal
11.288590833093606,-4.475211597208236,1989,May,59.2,63.0,-3.8,-6.1,2,5,1050,-0.15,Normal
11.059635899507299,-4.105986461997616,1989,Jun,121.7,136.5,-14.8,-10.8,3,4,1050,-0.57,Normal
11.07353829075572,-4.1234355274326,1989,Jul,289.8,241.5,48.3,20.0,9,4,1050,0.58,Normal
11.134115326831788,-4.1057838077303845,1989,Aug,285.8,304.5,-18.7,-6.1,8,3,1050,-0.34,Normal
11.192777711757088,-4.483011635804635,1989,Sep,175.9,189.0,-13.1,-6.9,8,2,1050,-0.05,Normal
11.141976785795697,-4.10698049538416,1989,Oct,74.6,84.0,-9.4,-11.2,2,22,1050,-0.34,Normal
11.293545593597592,-4.1020985247752115,1989,Nov,7.2,10.5,-3.3,-31.9,0,5,1050,-1.32,Modérée
11.327655455100652,-4.277718583711879,1989,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.37438963388429,-4.104317389680762,1990,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.158615691025792,-4.103633010082195,1990,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.108695406593792,-4.192824979352795,1990,Mar,4.2,5.2,-1.0,-19.8,0,5,1050,-0.74,Normal
11.205586605009058,-4.2165182843145415,1990,Apr,29.8,21.0,8.8,42.0,0,14,1050,2.16,Excédentaire
11.279121879397763,-4.285625602748372,1990,May,63.7,63.0,0.7,1.1,1,16,1050,0.1,Normal
11.311057027871074,-4.302900441548265,1990,Jun,197.7,136.5,61.2,44.8,8,3,1050,1.8,Excédentaire
11.35549431575465,-4.314251871927183,1990,Jul,350.7,241.5,109.2,45.2,14,3,1050,1.5,Excédentaire
11.262379484335357,-4.452063735383518,1990,Aug,341.5,304.5,37.0,12.1,14,2,1050,0.37,Normal
11.277607978329826,-4.258946831485746,1990,Sep,272.8,189.0,83.8,44.3,8,2,1050,1.89,Excédentaire
11.27969709409819,-4.244510636473198,1990,Oct,69.5,84.0,-14.5,-17.2,3,7,1050,-0.56,Normal
11.247143661624902,-4.185203966646069,1990,Nov,11.9,10.5,1.4,13.6,0,21,1050,0.52,Normal
11.133705349911683,-4.147500188670958,1990,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.218511641916113,-4.4126247020045275,1991,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.216964051471322,-4.3515553344893645,1991,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.271229004928767,-4.22618222678747,1991,Mar,6.6,5.2,1.3,25.1,0,27,1050,0.98,Normal
11.315601953824277,-4.3679139099359885,1991,Apr,17.6,21.0,-3.4,-16.4,0,27,1050,-0.46,Normal
11.058355698593314,-4.27878486240416,1991,May,70.0,63.0,7.0,11.1,3,11,1050,0.45,Normal
11.350261355069833,-4.456574742118876,1991,Jun,165.0,136.5,28.5,20.9,6,5,1050,0.78,Normal
11.074229841098019,-4.1939827240118035,1991,Jul,321.8,241.5,80.3,33.3,15,2,1050,1.06,Excédentaire
11.008900140770532,-4.213314556159229,1991,Aug,304.0,304.5,-0.5,-0.2,9,5,1050,-0.11,Normal
11.138178554322204,-4.195491428149856,1991,Sep,140.5,189.0,-48.5,-25.6,4,2,1050,-0.76,Normal
11.076316906190335,-4.177128091919004,1991,Oct,123.7,84.0,39.7,47.3,5,26,1050,1.74,Excédentaire
11.052708355438813,-4.346813195574274,1991,Nov,12.8,10.5,2.3,21.7,0,5,1050,0.87,Normal
11.081459456449311,-4.242400818547811,1991,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.004803665233705,-4.28363207468508,1992,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.229466639019604,-4.134316484127675,1992,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.107561721824592,-4.4775883467004345,1992,Mar,5.0,5.2,-0.2,-4.0,0,9,1050,-0.17,Normal
11.122917457296916,-4.286559039389829,1992,Apr,18.6,21.0,-2.4,-11.5,0,11,1050,-0.24,Normal
11.075998603680913,-4.362622286682396,1992,May,42.6,63.0,-20.4,-32.4,1,30,1050,-1.09,Modérée
11.100444914727602,-4.133793308513321,1992,Jun,142.2,136.5,5.7,4.2,7,3,1050,0.07,Normal
11.372290317818159,-4.127028886808474,1992,Jul,295.7,241.5,54.2,22.4,10,5,1050,0.67,Normal
11.270694679471953,-4.283426209356062,1992,Aug,400.0,304.5,95.5,31.4,19,2,1050,1.11,Excédentaire
11.347548318215754,-4.357091631201582,1992,Sep,111.0,189.0,-78.0,-41.3,5,17,1050,-1.35,Modérée
11.170972428464085,-4.454640669062036,1992,Oct,105.3,84.0,21.3,25.4,3,24,1050,0.96,Normal
11.04223308516177,-4.103439254780155,1992,Nov,9.5,10.5,-1.0,-9.6,0,12,1050,-0.42,Normal
11.097654728322762,-4.420579038585163,1992,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.175928295133296,-4.191243141469898,1993,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.206661760291441,-4.256121817942006,1993,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.353677788491346,-4.493044502829826,1993,Mar,7.6,5.2,2.4,45.4,0,12,1050,1.69,Excédentaire
11.183491529680095,-4.107383442782274,1993,Apr,23.9,21.0,2.9,13.9,0,6,1050,0.89,Normal
11.347386136484946,-4.3111688661279945,1993,May,59.0,63.0,-4.0,-6.4,3,29,1050,-0.16,Normal
11.106059600886804,-4.493242657971392,1993,Jun,170.2,136.5,33.7,24.7,5,10,1050,0.94,Normal
11.38249047883046,-4.148174704954887,1993,Jul,292.9,241.5,51.4,21.3,8,18,1050,0.62,Normal
11.295928653746238,-4.284742627967418,1993,Aug,399.5,304.5,95.0,31.2,15,11,1050,1.11,Excédentaire
11.145333512766506,-4.248173041932491,1993,Sep,156.1,189.0,-32.9,-17.4,4,4,1050,-0.45,Normal
11.11597483746495,-4.425326429634273,1993,Oct,118.0,84.0,34.0,40.4,5,27,1050,1.5,Excédentaire
11.323712505748572,-4.123860648931923,1993,Nov,12.0,10.5,1.5,14.1,0,30,1050,0.56,Normal
11.05624232163061,-4.471529280454529,1993,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.26879514856093,-4.111708734405682,1994,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.10191694229252,-4.305686354257907,1994,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.177314394431695,-4.321311377604051,1994,Mar,5.6,5.2,0.4,7.5,0,13,1050,0.26,Normal
11.134099134280131,-4.499472052406268,1994,Apr,20.1,21.0,-0.9,-4.4,1,11,1050,0.08,Normal
11.052740795857359,-4.296926470145966,1994,May,57.3,63.0,-5.7,-9.1,2,7,1050,-0.26,Normal
11.180803315194831,-4.292363307864108,1994,Jun,169.2,136.5,32.7,24.0,5,13,1050,0.91,Normal
11.173840947487196,-4.332905522195375,1994,Jul,323.9,241.5,82.4,34.1,12,9,1050,1.09,Excédentaire
11.08966891069876,-4.356356022812961,1994,Aug,395.2,304.5,90.7,29.8,18,3,1050,1.05,Excédentaire
11.31464522448716,-4.354199614180483,1994,Sep,159.2,189.0,-29.8,-15.7,5,12,1050,-0.39,Normal
11.334215711696569,-4.208050394942943,1994,Oct,125.5,84.0,41.5,49.4,4,7,1050,1.82,Excédentaire
11.34473125232984,-4.298384796948497,1994,Nov,13.5,10.5,3.0,28.9,0,9,1050,1.15,Excédentaire
11.27338109736842,-4.264826506786294,1994,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.230190111154545,-4.450706132796078,1995,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.276084310679787,-4.207212864658915,1995,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.049638750443872,-4.332036980920613,1995,Mar,3.2,5.2,-2.0,-38.7,0,8,1050,-1.46,Modérée
11.295356654774423,-4.190313776733456,1995,Apr,15.3,21.0,-5.7,-27.0,0,7,1050,-0.95,Normal
11.274493312038578,-4.486321820031525,1995,May,66.1,63.0,3.1,4.9,3,30,1050,0.23,Normal
11.186653747980074,-4.332064487057969,1995,Jun,165.5,136.5,29.0,21.3,7,6,1050,0.79,Normal
11.378655490885981,-4.131785907504149,1995,Jul,306.1,241.5,64.6,26.7,12,2,1050,0.82,Normal
11.31629924743099,-4.469808834230388,1995,Aug,337.6,304.5,33.1,10.9,13,2,1050,0.32,Normal
11.003092106936139,-4.330754627601685,1995,Sep,119.6,189.0,-69.4,-36.7,4,2,1050,-1.18,Modérée
11.082037501489443,-4.213806328090244,1995,Oct,57.6,84.0,-26.4,-31.4,2,5,1050,-1.06,Modérée
11.013062013837681,-4.472273495451473,1995,Nov,12.7,10.5,2.2,20.5,0,10,1050,0.83,Normal
11.103027090259806,-4.282440631714741,1995,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.156851141994714,-4.452670370798745,1996,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.312309293954875,-4.354485579360377,1996,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.362915824581028,-4.131588193578479,1996,Mar,6.7,5.2,1.4,27.0,0,20,1050,1.05,Excédentaire
11.374319932611716,-4.316832333120152,1996,Apr,23.1,21.0,2.1,9.8,0,5,1050,0.72,Normal
11.201012673702829,-4.275489794057515,1996,May,47.2,63.0,-15.8,-25.0,1,5,1050,-0.83,Normal
11.309341245393371,-4.164447567797952,1996,Jun,126.8,136.5,-9.7,-7.1,6,22,1050,-0.41,Normal
11.080433395362418,-4.450230649237114,1996,Jul,230.4,241.5,-11.1,-4.6,7,5,1050,-0.32,Normal
11.019675596092808,-4.32354256025237,1996,Aug,284.9,304.5,-19.6,-6.4,14,25,1050,-0.35,Normal
11.059990809660617,-4.186435047765106,1996,Sep,194.1,189.0,5.1,2.7,8,6,1050,0.31,Normal
11.355616847076064,-4.16568502541912,1996,Oct,77.7,84.0,-6.3,-7.5,2,18,1050,-0.21,Normal
11.30749391735152,-4.148981782976211,1996,Nov,12.2,10.5,1.7,16.0,0,10,1050,0.64,Normal
11.041512771270668,-4.346057495002778,1996,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.172660705037584,-4.367108894373486,1997,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.164529078729307,-4.25886210128546,1997,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.065138630111637,-4.483060101009434,1997,Mar,7.1,5.2,1.9,35.9,0,5,1050,1.33,Excédentaire
11.278131762581026,-4.203557183348128,1997,Apr,21.3,21.0,0.3,1.6,0,5,1050,0.34,Normal
11.149705787140293,-4.195679331297559,1997,May,49.4,63.0,-13.6,-21.6,2,30,1050,-0.7,Normal
11.267102410079413,-4.158088661481768,1997,Jun,127.5,136.5,-9.0,-6.6,4,11,1050,-0.39,Normal
11.15945158465763,-4.196677714594682,1997,Jul,316.8,241.5,75.3,31.2,11,2,1050,0.99,Normal
11.273184637416826,-4.399568390388262,1997,Aug,331.2,304.5,26.7,8.8,15,2,1050,0.24,Normal
11.033321033244718,-4.425767905286578,1997,Sep,183.4,189.0,-5.6,-3.0,5,6,1050,0.1,Normal
11.201586311930157,-4.418735984654316,1997,Oct,63.2,84.0,-20.8,-24.7,2,12,1050,-0.83,Normal
11.187418779916587,-4.153061798119155,1997,Nov,6.7,10.5,-3.8,-36.5,0,30,1050,-1.51,Sévère
11.339500986667536,-4.29539217701485,1997,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.275358681970763,-4.391046168294684,1998,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.33282483870166,-4.4665103467564355,1998,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.121681807254001,-4.23824265406777,1998,Mar,6.4,5.2,1.1,21.3,0,30,1050,0.83,Normal
11.379009192220494,-4.483492101050151,1998,Apr,20.7,21.0,-0.3,-1.4,0,15,1050,0.21,Normal
11.153549981373711,-4.311262810064954,1998,May,83.7,63.0,20.7,32.9,2,24,1050,1.22,Excédentaire
11.008077969233732,-4.436560797664783,1998,Jun,176.0,136.5,39.5,28.9,7,6,1050,1.12,Excédentaire
11.057324014510243,-4.3218378285688654,1998,Jul,267.7,241.5,26.2,10.8,8,6,1050,0.24,Normal
11.31034457546346,-4.466404199444336,1998,Aug,268.0,304.5,-36.5,-12.0,10,16,1050,-0.56,Normal
11.05601569250574,-4.2317121897171806,1998,Sep,246.9,189.0,57.9,30.6,9,10,1050,1.37,Excédentaire
11.060644255172189,-4.463167802750552,1998,Oct,66.0,84.0,-18.0,-21.4,2,5,1050,-0.71,Normal
11.011615960883686,-4.25290379975,1998,Nov,8.3,10.5,-2.2,-21.2,0,17,1050,-0.89,Normal
11.056283132330229,-4.121935417128841,1998,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.209194923276684,-4.482710739432888,1999,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.136999997203255,-4.469260215255506,1999,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.15348886988778,-4.452337181783814,1999,Mar,5.5,5.2,0.2,4.2,0,9,1050,0.19,Normal
11.054095931193888,-4.261850653380442,1999,Apr,19.1,21.0,-1.9,-9.3,0,24,1050,-0.13,Normal
11.182800923750776,-4.339941813086176,1999,May,62.8,63.0,-0.2,-0.4,2,15,1050,0.05,Normal
11.2236245151061,-4.232200569379722,1999,Jun,167.2,136.5,30.7,22.5,6,2,1050,0.85,Normal
11.074562165627244,-4.275796506368811,1999,Jul,171.0,241.5,-70.5,-29.2,6,2,1050,-1.22,Modérée
11.167642034514682,-4.2667974067981795,1999,Aug,448.8,304.5,144.3,47.4,13,2,1050,1.73,Excédentaire
11.361336405482717,-4.496605595166622,1999,Sep,154.6,189.0,-34.4,-18.2,4,10,1050,-0.48,Normal
11.357755941479395,-4.477128138187894,1999,Oct,74.0,84.0,-10.0,-11.8,2,16,1050,-0.37,Normal
11.205408830764993,-4.25619187547603,1999,Nov,12.9,10.5,2.4,22.8,0,5,1050,0.91,Normal
11.076517269680842,-4.390668166750134,1999,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.34320546302733,-4.363047293596324,2000,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.10666386335528,-4.106053623862063,2000,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.04413390953008,-4.489005922068252,2000,Mar,6.6,5.2,1.3,25.6,0,22,1050,0.98,Normal
11.284266898377133,-4.107356229067194,2000,Apr,16.3,21.0,-4.7,-22.6,0,25,1050,-0.73,Normal
11.39978362687456,-4.215943246974988,2000,May,69.6,63.0,6.6,10.5,2,18,1050,0.43,Normal
11.28191371737909,-4.1596776168130205,2000,Jun,156.0,136.5,19.5,14.3,4,2,1050,0.5,Normal
11.272221939057792,-4.401012908199465,2000,Jul,311.1,241.5,69.6,28.8,14,5,1050,0.9,Normal
11.176607478604346,-4.288323960501373,2000,Aug,310.8,304.5,6.3,2.1,13,3,1050,-0.02,Normal
11.063586037609051,-4.481060009069264,2000,Sep,171.3,189.0,-17.7,-9.3,6,2,1050,-0.14,Normal
11.067699038977157,-4.456577856890941,2000,Oct,60.1,84.0,-23.9,-28.5,2,23,1050,-0.96,Normal
11.285727188244149,-4.369297581102788,2000,Nov,11.9,10.5,1.4,13.3,0,30,1050,0.52,Normal
11.115817099117482,-4.290520645491476,2000,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.205542943707648,-4.495773150890223,2001,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.269406610988844,-4.330523928535801,2001,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.391661295900594,-4.470622123597695,2001,Mar,5.9,5.2,0.6,11.8,0,12,1050,0.47,Normal
11.15148254302615,-4.172756086102333,2001,Apr,19.3,21.0,-1.7,-8.3,0,5,1050,-0.09,Normal
11.254759588866191,-4.291269010254462,2001,May,92.9,63.0,29.9,47.5,4,11,1050,1.74,Excédentaire
11.160485931084532,-4.181774654999092,2001,Jun,143.4,136.5,6.9,5.0,6,5,1050,0.1,Normal
11.363261577291,-4.285796644414201,2001,Jul,324.3,241.5,82.8,34.3,15,2,1050,1.1,Excédentaire
11.215770605830494,-4.15571918698314,2001,Aug,434.3,304.5,129.8,42.6,22,5,1050,1.55,Excédentaire
11.346336590167976,-4.124446673971773,2001,Sep,142.1,189.0,-46.9,-24.8,6,4,1050,-0.73,Normal
11.019083336581549,-4.440957272336965,2001,Oct,129.9,84.0,45.9,54.6,3,5,1050,2.01,Excédentaire
11.074733762517832,-4.252134339352116,2001,Nov,10.2,10.5,-0.3,-2.5,0,30,1050,-0.14,Normal
11.36694479402611,-4.314507305627472,2001,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.18312546003385,-4.349682039084777,2002,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.231063198426401,-4.324536526237158,2002,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.189452302193843,-4.118153051398378,2002,Mar,2.6,5.2,-2.6,-50.0,0,11,1050,-1.89,Sévère
11.104332432010002,-4.180309157483389,2002,Apr,12.4,21.0,-8.6,-41.0,0,24,1050,-1.57,Sévère
11.078674573650744,-4.196861482827011,2002,May,41.9,63.0,-21.1,-33.4,2,10,1050,-1.12,Modérée
11.07231038193629,-4.1799367053340815,2002,Jun,123.8,136.5,-12.7,-9.3,3,12,1050,-0.51,Normal
11.229529627675575,-4.313598594258795,2002,Jul,219.1,241.5,-22.4,-9.3,7,14,1050,-0.49,Normal
11.246635135228498,-4.4064606523658085,2002,Aug,275.2,304.5,-29.3,-9.6,11,2,1050,-0.47,Normal
11.144859513392094,-4.199075611730618,2002,Sep,102.2,189.0,-86.8,-45.9,5,7,1050,-1.53,Sévère
11.260229916443738,-4.357544335194013,2002,Oct,61.6,84.0,-22.4,-26.7,2,7,1050,-0.89,Normal
11.368120108229098,-4.320344124616243,2002,Nov,11.7,10.5,1.2,11.7,0,28,1050,0.44,Normal
11.214572158715796,-4.203162962976702,2002,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.286532410902677,-4.100846116708616,2003,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.139402319932636,-4.166800903104233,2003,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.31424071696921,-4.13984959106096,2003,Mar,6.3,5.2,1.0,19.3,0,5,1050,0.76,Normal
11.39581924771795,-4.308466873667327,2003,Apr,16.8,21.0,-4.2,-20.2,0,7,1050,-0.63,Normal
11.03043574853983,-4.258559231911505,2003,May,50.8,63.0,-12.2,-19.3,2,15,1050,-0.62,Normal
11.397355951495626,-4.220509230518449,2003,Jun,189.2,136.5,52.7,38.6,5,2,1050,1.53,Excédentaire
11.335270368274294,-4.491344270021934,2003,Jul,181.6,241.5,-59.9,-24.8,9,2,1050,-1.06,Modérée
11.313094284144077,-4.201539798469285,2003,Aug,246.8,304.5,-57.7,-18.9,7,7,1050,-0.83,Normal
11.221356976091904,-4.242284737388888,2003,Sep,124.7,189.0,-64.3,-34.0,3,2,1050,-1.08,Modérée
11.023057078238956,-4.125095182088864,2003,Oct,63.6,84.0,-20.4,-24.3,1,10,1050,-0.81,Normal
11.333895181910787,-4.4867466151227156,2003,Nov,11.6,10.5,1.1,10.2,0,11,1050,0.4,Normal
11.107351346110859,-4.312140657438923,2003,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.157465365622256,-4.390932803892742,2004,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.001351538723364,-4.2120678753000185,2004,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.091074650371839,-4.2511209414879465,2004,Mar,6.3,5.2,1.1,20.4,0,12,1050,0.76,Normal
11.367276709291893,-4.347465673151087,2004,Apr,12.2,21.0,-8.8,-42.1,0,15,1050,-1.61,Sévère
11.15935107026377,-4.372361864050805,2004,May,72.6,63.0,9.6,15.2,2,30,1050,0.6,Normal
11.032961773833618,-4.162756017369439,2004,Jun,169.9,136.5,33.4,24.5,9,2,1050,0.93,Normal
11.001610111541588,-4.339341929115183,2004,Jul,139.6,241.5,-101.9,-42.2,4,4,1050,-1.7,Sévère
11.195011028162,-4.483792189824132,2004,Aug,216.9,304.5,-87.6,-28.8,7,9,1050,-1.21,Modérée
11.331983167582127,-4.419796190579645,2004,Sep,202.0,189.0,13.0,6.9,6,10,1050,0.47,Normal
11.337356658531627,-4.123271492414109,2004,Oct,104.7,84.0,20.7,24.6,4,5,1050,0.94,Normal
11.186637149374247,-4.1408675681594325,2004,Nov,11.2,10.5,0.7,6.9,0,5,1050,0.25,Normal
11.059839062459023,-4.169610532166605,2004,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.368108479040615,-4.329002451202272,2005,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.146020261642212,-4.1791114724114795,2005,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.061155538257918,-4.162083855884175,2005,Mar,5.2,5.2,-0.1,-1.4,0,14,1050,-0.03,Normal
11.293552389309497,-4.3861378426025635,2005,Apr,15.3,21.0,-5.7,-27.1,0,5,1050,-0.95,Normal
11.222726047187756,-4.146819017661001,2005,May,51.8,63.0,-11.2,-17.7,2,20,1050,-0.57,Normal
11.060592845211982,-4.339764257072075,2005,Jun,111.2,136.5,-25.3,-18.5,3,11,1050,-0.9,Normal
11.274567957599055,-4.413653440936204,2005,Jul,229.4,241.5,-12.1,-5.0,9,3,1050,-0.34,Normal
11.24457369469579,-4.472426919150364,2005,Aug,342.5,304.5,38.0,12.5,10,6,1050,0.38,Normal
11.39164486789792,-4.261798959770877,2005,Sep,235.2,189.0,46.2,24.4,10,7,1050,1.13,Excédentaire
11.319039739795915,-4.486000463494405,2005,Oct,95.5,84.0,11.5,13.6,3,5,1050,0.55,Normal
11.063054414333191,-4.29429140182298,2005,Nov,11.7,10.5,1.2,11.8,0,29,1050,0.44,Normal
11.238860281793258,-4.316981837050635,2005,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.124566301552463,-4.324751061167655,2006,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.143565196399212,-4.273518070597142,2006,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.077664830965803,-4.309173300173091,2006,Mar,3.3,5.2,-2.0,-37.4,0,10,1050,-1.39,Modérée
11.21918711871757,-4.432176802251946,2006,Apr,21.5,21.0,0.5,2.4,1,17,1050,0.38,Normal
11.33125007674276,-4.244589981523334,2006,May,62.6,63.0,-0.4,-0.7,2,5,1050,0.04,Normal
11.334578358503844,-4.478104145636025,2006,Jun,142.5,136.5,6.0,4.4,4,10,1050,0.08,Normal
11.203431168747485,-4.467016768806419,2006,Jul,233.5,241.5,-8.0,-3.3,8,2,1050,-0.28,Normal
11.073254148628708,-4.257586618991849,2006,Aug,286.7,304.5,-17.8,-5.9,10,24,1050,-0.33,Normal
11.288921731731815,-4.173970403726956,2006,Sep,115.1,189.0,-73.9,-39.1,4,10,1050,-1.27,Modérée
11.27484900814392,-4.300565485043515,2006,Oct,85.3,84.0,1.3,1.6,4,6,1050,0.11,Normal
11.156015311061722,-4.176098513025734,2006,Nov,6.3,10.5,-4.2,-40.4,0,7,1050,-1.67,Sévère
11.163039333532872,-4.48941819780783,2006,Dec,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.145747317640032,-4.1245598736821085,2007,Jan,0.0,0.0,0.0,0.0,0,31,1050,0.0,Normal
11.265121234550294,-4.1622665803202645,2007,Feb,0.0,0.0,0.0,0.0,0,30,1050,0.0,Normal
11.07445286174724,-4.383194359823706,2007,Mar,6.3,5.2,1.0,19.6,0,9,1050,0.76,Normal
